"ano","uf","regiao","idade","racacor","categoria","obitos","nascidos"
"2016","SP","Sudeste",28,"Branca","I26",1,"602.970"
"2016","SP","Sudeste",28,"Branca","M32",2,"602.970"
"2016","SP","Sudeste",28,"Branca","O90",2,"602.970"
"2016","SP","Sudeste",28,"Parda","I51",1,"602.970"
"2016","SP","Sudeste",28,"Parda","N20",1,"602.970"
"2016","SP","Sudeste",29,"Branca","C18",1,"602.970"
"2016","SP","Sudeste",30,"Branca","C71",1,"602.970"
"2016","SP","Sudeste",30,"Branca","O96",1,"602.970"
"2016","SP","Sudeste",30,"Parda","I21",1,"602.970"
"2016","SP","Sudeste",30,"Parda","J45",1,"602.970"
"2016","SP","Sudeste",30,"Parda","K72",1,"602.970"
"2016","SP","Sudeste",30,"Parda","O99",1,"602.970"
"2016","SP","Sudeste",30,"Preta","A77",1,"602.970"
"2016","SP","Sudeste",30,"Preta","I60",1,"602.970"
"2016","SP","Sudeste",31,"Branca","C44",1,"602.970"
"2016","SP","Sudeste",31,"Branca","C50",1,"602.970"
"2016","SP","Sudeste",31,"Branca","I60",2,"602.970"
"2016","SP","Sudeste",31,"Branca","O90",1,"602.970"
"2016","SP","Sudeste",31,"Parda","B24",1,"602.970"
"2016","SP","Sudeste",31,"Parda","C50",1,"602.970"
"2016","SP","Sudeste",31,"Parda","O74",1,"602.970"
"2016","SP","Sudeste",32,"Branca","C71",1,"602.970"
"2016","SP","Sudeste",32,"Branca","I34",1,"602.970"
"2016","SP","Sudeste",33,"Branca","C53",1,"602.970"
"2016","SP","Sudeste",33,"Branca","C75",1,"602.970"
"2016","SP","Sudeste",33,"Branca","C81",1,"602.970"
"2016","SP","Sudeste",33,"Branca","I11",1,"602.970"
"2016","SP","Sudeste",33,"Branca","I51",1,"602.970"
"2016","SP","Sudeste",33,"Branca","O96",1,"602.970"
"2016","SP","Sudeste",33,"Branca","O99",2,"602.970"
"2016","SP","Sudeste",33,"Parda","O99",1,"602.970"
"2016","SP","Sudeste",33,"Preta","C56",1,"602.970"
"2016","SP","Sudeste",34,"Branca","C43",1,"602.970"
"2016","SP","Sudeste",34,"Branca","I42",1,"602.970"
"2016","SP","Sudeste",34,"Branca","J01",1,"602.970"
"2016","SP","Sudeste",34,"Branca","O96",1,"602.970"
"2016","SP","Sudeste",34,"Branca","O98",1,"602.970"
"2016","SP","Sudeste",34,"Parda","K85",1,"602.970"
"2016","SP","Sudeste",34,"Parda","O96",1,"602.970"
"2016","SP","Sudeste",35,"Branca","C50",1,"602.970"
"2016","SP","Sudeste",35,"Branca","I61",1,"602.970"
"2016","SP","Sudeste",35,"Branca","O90",1,"602.970"
"2016","SP","Sudeste",35,"Branca","O99",1,"602.970"
"2016","SP","Sudeste",35,"Parda","I64",1,"602.970"
"2016","SP","Sudeste",35,"Parda","O16",1,"602.970"
"2016","SP","Sudeste",35,"Parda","O96",1,"602.970"
"2016","SP","Sudeste",36,"Branca","C71",1,"602.970"
"2016","SP","Sudeste",37,"Branca","C53",1,"602.970"
"2016","SP","Sudeste",37,"Branca","O90",1,"602.970"
"2016","SP","Sudeste",37,"Branca","O96",1,"602.970"
"2016","SP","Sudeste",38,"Branca","C64",1,"602.970"
"2016","SP","Sudeste",38,"Branca","O96",1,"602.970"
"2016","SP","Sudeste",38,"Branca","O99",1,"602.970"
"2016","SP","Sudeste",38,"Parda","O96",1,"602.970"
"2016","SP","Sudeste",38,"Preta","O44",1,"602.970"
"2016","SP","Sudeste",39,"Parda","C91",1,"602.970"
"2016","SP","Sudeste",39,"Parda","J18",1,"602.970"
"2016","SP","Sudeste",39,"Preta","I10",1,"602.970"
"2016","SP","Sudeste",40,"Branca","C80",1,"602.970"
"2016","SP","Sudeste",40,"Branca","I25",1,"602.970"
"2016","SP","Sudeste",40,"Branca","I61",1,"602.970"
"2016","SP","Sudeste",40,"Branca","O99",2,"602.970"
"2016","SP","Sudeste",40,"Preta","I67",1,"602.970"
"2016","SP","Sudeste",41,"Branca","J81",1,"602.970"
"2016","SP","Sudeste",42,"Branca","C16",1,"602.970"
"2016","SP","Sudeste",42,"Branca","C50",1,"602.970"
"2016","SP","Sudeste",42,"Branca","O96",1,"602.970"
"2016","SP","Sudeste",42,"Branca","O99",1,"602.970"
"2016","SP","Sudeste",43,"Branca","I21",1,"602.970"
"2016","SP","Sudeste",43,"Branca","O96",1,"602.970"
"2016","SP","Sudeste",46,"Branca","I21",1,"602.970"
"2016","SP","Sudeste",47,"Branca","I12",1,"602.970"
"2016","SP","Sudeste",47,"Parda","C50",1,"602.970"
"2016","SP","Sudeste",48,"Branca","C34",1,"602.970"
"2016","SP","Sudeste",48,"Parda","C56",1,"602.970"
"2016","TO","Norte",18,"Parda","C71",1,"23.370"
"2016","TO","Norte",23,"Parda","C71",1,"23.370"
"2016","TO","Norte",23,"Preta","H66",1,"23.370"
"2016","TO","Norte",26,"Branca","K55",1,"23.370"
"2016","TO","Norte",36,"Branca","C50",1,"23.370"
"2016","TO","Norte",36,"Parda","O96",1,"23.370"
"2016","TO","Norte",39,"Preta","I21",1,"23.370"
"2017","AC","Norte",29,"Branca","I05",1,"17.033"
"2017","AL","Nordeste",19,"Parda","C48",1,"49.744"
"2017","AL","Nordeste",25,"Parda","A41",1,"49.744"
"2017","AL","Nordeste",27,"Preta","E23",1,"49.744"
"2017","AL","Nordeste",31,"Parda","C22",1,"49.744"
"2017","AL","Nordeste",32,"Parda","D59",1,"49.744"
"2017","AL","Nordeste",33,"Parda","C50",1,"49.744"
"2017","AL","Nordeste",34,"Parda","O99",1,"49.744"
"2017","AM","Norte",15,"Parda","A41",1,"77.518"
"2017","AM","Norte",20,"Branca","D47",1,"77.518"
"2017","AM","Norte",22,"Parda","A27",1,"77.518"
"2017","AM","Norte",25,"Parda","N04",1,"77.518"
"2017","AM","Norte",25,"Parda","O96",1,"77.518"
"2017","AM","Norte",28,"Branca","O96",1,"77.518"
"2017","AM","Norte",28,"Parda","B20",1,"77.518"
"2017","AM","Norte",28,"Parda","J18",1,"77.518"
"2017","AM","Norte",32,"Parda","C56",1,"77.518"
"2017","AM","Norte",35,"Parda","C54",1,"77.518"
"2017","AM","Norte",36,"Parda","A15",1,"77.518"
"2017","AM","Norte",36,"Parda","C55",1,"77.518"
"2017","AM","Norte",36,"Parda","I11",1,"77.518"
"2017","AM","Norte",39,"Parda","R99",1,"77.518"
"2017","AM","Norte",41,"Preta","G41",1,"77.518"
"2017","AP","Norte",22,"Parda","I10",1,"16.795"
"2017","AP","Norte",26,"Parda","O03",1,"16.795"
"2017","AP","Norte",40,"Parda","C79",1,"16.795"
"2017","BA","Nordeste",17,"Ignorado","D61",1,"202.287"
"2017","BA","Nordeste",17,"Parda","C71",1,"202.287"
"2017","BA","Nordeste",17,"Parda","O88",1,"202.287"
"2017","BA","Nordeste",19,"Parda","B57",1,"202.287"
"2017","BA","Nordeste",20,"Parda","J81",1,"202.287"
"2017","BA","Nordeste",20,"Preta","R99",1,"202.287"
"2017","BA","Nordeste",21,"Parda","O98",1,"202.287"
"2017","BA","Nordeste",22,"Parda","O86",1,"202.287"
"2017","BA","Nordeste",24,"Ignorado","O96",1,"202.287"
"2017","BA","Nordeste",24,"Parda","G00",1,"202.287"
"2017","BA","Nordeste",25,"Parda","O24",1,"202.287"
"2017","BA","Nordeste",26,"Branca","J81",1,"202.287"
"2017","BA","Nordeste",26,"Parda","O99",1,"202.287"
"2017","BA","Nordeste",27,"Parda","O26",1,"202.287"
"2017","BA","Nordeste",28,"Branca","N18",1,"202.287"
"2017","BA","Nordeste",30,"Parda","C53",1,"202.287"
"2017","BA","Nordeste",32,"Parda","O96",1,"202.287"
"2017","BA","Nordeste",33,"Parda","O99",1,"202.287"
"2017","BA","Nordeste",33,"Preta","O96",1,"202.287"
"2017","BA","Nordeste",35,"Parda","C02",1,"202.287"
"2017","BA","Nordeste",35,"Parda","R99",2,"202.287"
"2017","BA","Nordeste",36,"Parda","A30",1,"202.287"
"2017","BA","Nordeste",38,"Parda","I64",1,"202.287"
"2017","BA","Nordeste",38,"Parda","O99",1,"202.287"
"2017","BA","Nordeste",40,"Parda","K92",1,"202.287"
"2017","BA","Nordeste",41,"Parda","R98",1,"202.287"
"2017","BA","Nordeste",42,"Parda","O96",1,"202.287"
"2017","BA","Nordeste",43,"Parda","C71",1,"202.287"
"2017","BA","Nordeste",43,"Parda","I61",1,"202.287"
"2017","BA","Nordeste",44,"Parda","O99",1,"202.287"
"2017","CE","Nordeste",13,"Parda","O22",1,"127.853"
"2017","CE","Nordeste",18,"Parda","O90",1,"127.853"
"2017","CE","Nordeste",19,"Parda","D33",1,"127.853"
"2017","CE","Nordeste",23,"Parda","K72",1,"127.853"
"2017","CE","Nordeste",23,"Parda","O75",1,"127.853"
"2017","CE","Nordeste",25,"Parda","O96",1,"127.853"
"2017","CE","Nordeste",26,"Parda","C53",1,"127.853"
"2017","CE","Nordeste",27,"Branca","J18",1,"127.853"
"2017","CE","Nordeste",29,"Parda","I60",1,"127.853"
"2017","CE","Nordeste",29,"Parda","J18",1,"127.853"
"2017","CE","Nordeste",30,"Parda","O99",1,"127.853"
"2017","CE","Nordeste",31,"Parda","C85",1,"127.853"
"2017","CE","Nordeste",32,"Preta","O14",1,"127.853"
"2017","CE","Nordeste",33,"Branca","O15",1,"127.853"
"2017","CE","Nordeste",33,"Branca","O86",1,"127.853"
"2017","CE","Nordeste",34,"Parda","J81",1,"127.853"
"2017","CE","Nordeste",37,"Parda","C50",1,"127.853"
"2017","CE","Nordeste",37,"Parda","I60",1,"127.853"
"2017","CE","Nordeste",38,"Branca","G00",1,"127.853"
"2017","CE","Nordeste",38,"Preta","O96",1,"127.853"
"2017","CE","Nordeste",43,"Parda","O95",1,"127.853"
"2017","CE","Nordeste",44,"Parda","O90",1,"127.853"
"2017","DF","Centro-Oeste",19,"Parda","O14",1,"57.163"
"2017","DF","Centro-Oeste",20,"Parda","I60",1,"57.163"
"2017","DF","Centro-Oeste",23,"Parda","O06",1,"57.163"
"2017","DF","Centro-Oeste",24,"Parda","O99",1,"57.163"
"2017","DF","Centro-Oeste",26,"Branca","O99",1,"57.163"
"2017","DF","Centro-Oeste",27,"Branca","O99",1,"57.163"
"2017","DF","Centro-Oeste",28,"Parda","R99",1,"57.163"
"2017","DF","Centro-Oeste",29,"Preta","O14",1,"57.163"
"2017","ES","Sudeste",16,"Preta","O96",1,"55.513"
"2017","ES","Sudeste",25,"Branca","O96",1,"55.513"
"2017","ES","Sudeste",25,"Parda","O96",1,"55.513"
"2017","ES","Sudeste",30,"Branca","O96",1,"55.513"
"2017","ES","Sudeste",31,"Branca","O96",1,"55.513"
"2017","ES","Sudeste",31,"Parda","O96",1,"55.513"
"2017","ES","Sudeste",34,"Parda","O96",1,"55.513"
"2017","ES","Sudeste",35,"Branca","O96",1,"55.513"
"2017","ES","Sudeste",39,"Ignorado","O96",1,"55.513"
"2017","ES","Sudeste",40,"Ignorado","O96",1,"55.513"
"2017","ES","Sudeste",44,"Parda","I25",1,"55.513"
"2017","GO","Centro-Oeste",17,"Parda","O98",1,"85.466"
"2017","GO","Centro-Oeste",21,"Branca","O96",1,"85.466"
"2017","GO","Centro-Oeste",23,"Branca","G40",1,"85.466"
"2017","GO","Centro-Oeste",23,"Branca","I33",1,"85.466"
"2017","GO","Centro-Oeste",26,"Branca","O96",1,"85.466"
"2017","GO","Centro-Oeste",26,"Parda","I64",1,"85.466"
"2017","GO","Centro-Oeste",28,"Preta","I21",1,"85.466"
"2017","GO","Centro-Oeste",30,"Branca","O90",1,"85.466"
"2017","GO","Centro-Oeste",30,"Parda","E26",1,"85.466"
"2017","GO","Centro-Oeste",31,"Parda","C85",1,"85.466"
"2017","GO","Centro-Oeste",33,"Parda","I71",1,"85.466"
"2017","GO","Centro-Oeste",36,"Parda","K86",1,"85.466"
"2017","GO","Centro-Oeste",39,"Branca","C16",1,"85.466"
"2017","GO","Centro-Oeste",43,"Parda","O96",1,"85.466"
"2017","GO","Centro-Oeste",44,"Parda","I61",1,"85.466"
"2017","MA","Nordeste",15,"Preta","I38",1,"111.173"
"2017","MA","Nordeste",18,"Indígena","A41",1,"111.173"
"2017","MA","Nordeste",22,"Parda","O99",1,"111.173"
"2017","MA","Nordeste",25,"Parda","C91",1,"111.173"
"2017","MA","Nordeste",26,"Parda","F10",1,"111.173"
"2017","MA","Nordeste",29,"Parda","O15",1,"111.173"
"2017","MA","Nordeste",30,"Branca","O96",1,"111.173"
"2017","MA","Nordeste",32,"Parda","C34",1,"111.173"
"2017","MA","Nordeste",32,"Parda","O87",1,"111.173"
"2017","MA","Nordeste",36,"Ignorado","O96",1,"111.173"
"2017","MA","Nordeste",36,"Parda","O03",1,"111.173"
"2017","MA","Nordeste",36,"Parda","O85",1,"111.173"
"2017","MA","Nordeste",37,"Parda","I95",1,"111.173"
"2017","MA","Nordeste",38,"Parda","O90",1,"111.173"
"2017","MA","Nordeste",47,"Parda","C71",1,"111.173"
"2017","MG","Sudeste",17,"Parda","O96",1,"260.424"
"2017","MG","Sudeste",18,"Branca","R99",1,"260.424"
"2017","MG","Sudeste",18,"Parda","G04",1,"260.424"
"2017","MG","Sudeste",19,"Parda","O96",1,"260.424"
"2017","MG","Sudeste",20,"Preta","G03",1,"260.424"
"2017","MG","Sudeste",21,"Parda","C91",1,"260.424"
"2017","MG","Sudeste",21,"Parda","D64",1,"260.424"
"2017","MG","Sudeste",21,"Parda","K85",1,"260.424"
"2017","MG","Sudeste",22,"Branca","O90",1,"260.424"
"2017","MG","Sudeste",24,"Parda","B20",1,"260.424"
"2017","MG","Sudeste",24,"Parda","O96",1,"260.424"
"2017","MG","Sudeste",24,"Preta","G93",1,"260.424"
"2017","MG","Sudeste",25,"Branca","K85",1,"260.424"
"2017","MG","Sudeste",26,"Branca","C34",1,"260.424"
"2017","MG","Sudeste",26,"Preta","R99",1,"260.424"
"2017","MG","Sudeste",27,"Parda","D57",1,"260.424"
"2017","MG","Sudeste",28,"Parda","C22",1,"260.424"
"2017","MG","Sudeste",29,"Parda","K70",1,"260.424"
"2017","MG","Sudeste",29,"Parda","O96",1,"260.424"
"2017","MG","Sudeste",30,"Parda","I42",1,"260.424"
"2017","MG","Sudeste",30,"Parda","I80",1,"260.424"
"2017","MG","Sudeste",31,"Branca","K85",1,"260.424"
"2017","MG","Sudeste",32,"Branca","O96",1,"260.424"
"2017","MG","Sudeste",32,"Parda","B20",1,"260.424"
"2017","MG","Sudeste",33,"Parda","I10",1,"260.424"
"2017","MG","Sudeste",33,"Parda","J18",1,"260.424"
"2017","MG","Sudeste",34,"Parda","A77",1,"260.424"
"2017","MG","Sudeste",34,"Parda","Q24",1,"260.424"
"2017","MG","Sudeste",36,"Preta","R96",1,"260.424"
"2017","MG","Sudeste",37,"Branca","G93",1,"260.424"
"2017","MG","Sudeste",37,"Preta","C18",1,"260.424"
"2017","MG","Sudeste",38,"Branca","I10",1,"260.424"
"2017","MG","Sudeste",38,"Branca","O96",1,"260.424"
"2017","MG","Sudeste",38,"Parda","C34",1,"260.424"
"2017","MG","Sudeste",38,"Parda","O15",1,"260.424"
"2017","MG","Sudeste",43,"Branca","G80",1,"260.424"
"2017","MG","Sudeste",44,"Branca","O96",1,"260.424"
"2017","MG","Sudeste",46,"Branca","E14",1,"260.424"
"2017","MG","Sudeste",48,"Parda","C50",1,"260.424"
"2017","MS","Centro-Oeste",23,"Branca","O96",1,"44.265"
"2017","MS","Centro-Oeste",26,"Preta","O96",1,"44.265"
"2017","MS","Centro-Oeste",30,"Branca","O96",1,"44.265"
"2017","MS","Centro-Oeste",32,"Parda","O96",1,"44.265"
"2017","MS","Centro-Oeste",33,"Branca","O96",1,"44.265"
"2017","MS","Centro-Oeste",33,"Parda","O96",1,"44.265"
"2017","MS","Centro-Oeste",38,"Parda","O96",1,"44.265"
"2017","MT","Centro-Oeste",17,"Parda","O96",1,"57.202"
"2017","MT","Centro-Oeste",24,"Parda","O96",1,"57.202"
"2017","MT","Centro-Oeste",26,"Parda","O96",1,"57.202"
"2017","MT","Centro-Oeste",28,"Branca","O96",1,"57.202"
"2017","MT","Centro-Oeste",28,"Parda","I50",1,"57.202"
"2017","MT","Centro-Oeste",31,"Parda","O96",1,"57.202"
"2017","MT","Centro-Oeste",34,"Parda","O96",1,"57.202"
"2017","PA","Norte",17,"Parda","O01",1,"136.592"
"2017","PA","Norte",21,"Branca","O96",1,"136.592"
"2017","PA","Norte",22,"Parda","B57",1,"136.592"
"2017","PA","Norte",25,"Parda","I50",1,"136.592"
"2017","PA","Norte",26,"Parda","O96",1,"136.592"
"2017","PA","Norte",26,"Parda","O99",1,"136.592"
"2017","PA","Norte",27,"Parda","O99",1,"136.592"
"2017","PA","Norte",28,"Parda","N17",1,"136.592"
"2017","PA","Norte",29,"Branca","O96",1,"136.592"
"2017","PA","Norte",29,"Parda","I21",1,"136.592"
"2017","PA","Norte",31,"Parda","J93",1,"136.592"
"2017","PA","Norte",32,"Branca","I21",1,"136.592"
"2017","PA","Norte",33,"Parda","O96",1,"136.592"
"2017","PA","Norte",37,"Parda","E03",1,"136.592"
"2017","PA","Norte",41,"Parda","O96",1,"136.592"
"2017","PB","Nordeste",21,"Parda","O96",1,"57.291"
"2017","PB","Nordeste",24,"Parda","R04",1,"57.291"
"2017","PB","Nordeste",29,"Parda","O96",1,"57.291"
"2017","PB","Nordeste",35,"Parda","O16",1,"57.291"
"2017","PB","Nordeste",36,"Parda","I42",1,"57.291"
"2017","PB","Nordeste",37,"Parda","O96",1,"57.291"
"2017","PB","Nordeste",41,"Branca","O96",1,"57.291"
"2017","PB","Nordeste",43,"Parda","B20",1,"57.291"
"2017","PB","Nordeste",49,"Branca","K74",1,"57.291"
"2017","PE","Nordeste",14,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",16,"Branca","N39",1,"136.803"
"2017","PE","Nordeste",16,"Preta","O96",1,"136.803"
"2017","PE","Nordeste",17,"Parda","I21",1,"136.803"
"2017","PE","Nordeste",17,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",20,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",22,"Parda","A91",1,"136.803"
"2017","PE","Nordeste",22,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",24,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",27,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",28,"Branca","G40",1,"136.803"
"2017","PE","Nordeste",29,"Parda","B20",1,"136.803"
"2017","PE","Nordeste",29,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",30,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",31,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",32,"Branca","O90",1,"136.803"
"2017","PE","Nordeste",32,"Branca","O96",1,"136.803"
"2017","PE","Nordeste",32,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",36,"Parda","O90",1,"136.803"
"2017","PE","Nordeste",36,"Preta","O96",1,"136.803"
"2017","PE","Nordeste",37,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",38,"Branca","O86",1,"136.803"
"2017","PE","Nordeste",38,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",38,"Parda","O99",1,"136.803"
"2017","PE","Nordeste",39,"Branca","O96",1,"136.803"
"2017","PE","Nordeste",39,"Parda","O96",1,"136.803"
"2017","PE","Nordeste",42,"Parda","O96",1,"136.803"
"2017","PI","Nordeste",24,"Parda","O96",1,"51.147"
"2017","PI","Nordeste",28,"Branca","C26",1,"51.147"
"2017","PI","Nordeste",28,"Ignorado","O96",1,"51.147"
"2017","PI","Nordeste",33,"Parda","O96",1,"51.147"
"2017","PI","Nordeste",38,"Preta","O96",1,"51.147"
"2017","PR","Sul",14,"Branca","O96",1,"157.436"
"2017","PR","Sul",16,"Branca","C92",1,"157.436"
"2017","PR","Sul",16,"Parda","J45",1,"157.436"
"2017","PR","Sul",20,"Branca","I05",1,"157.436"
"2017","PR","Sul",23,"Preta","I60",1,"157.436"
"2017","PR","Sul",24,"Branca","O96",1,"157.436"
"2017","PR","Sul",24,"Parda","N70",1,"157.436"
"2017","PR","Sul",27,"Indígena","K45",1,"157.436"
"2017","PR","Sul",28,"Branca","C53",1,"157.436"
"2017","PR","Sul",28,"Branca","O96",1,"157.436"
"2017","PR","Sul",31,"Branca","O96",1,"157.436"
"2017","PR","Sul",32,"Branca","C53",1,"157.436"
"2017","PR","Sul",33,"Branca","C91",1,"157.436"
"2017","PR","Sul",35,"Parda","B22",1,"157.436"
"2017","PR","Sul",36,"Branca","J18",1,"157.436"
"2017","PR","Sul",36,"Parda","C71",1,"157.436"
"2017","PR","Sul",38,"Branca","J18",1,"157.436"
"2017","PR","Sul",39,"Branca","C71",1,"157.436"
"2017","PR","Sul",39,"Branca","O96",1,"157.436"
"2017","PR","Sul",40,"Branca","E66",1,"157.436"
"2017","PR","Sul",40,"Preta","E14",1,"157.436"
"2017","PR","Sul",41,"Branca","K81",1,"157.436"
"2017","PR","Sul",41,"Branca","O96",1,"157.436"
"2017","PR","Sul",41,"Parda","I10",1,"157.436"
"2017","PR","Sul",44,"Preta","C34",1,"157.436"
"2017","RJ","Sudeste",15,"Branca","K35",1,"223.303"
"2017","RJ","Sudeste",18,"Parda","I42",1,"223.303"
"2017","RJ","Sudeste",18,"Preta","O96",1,"223.303"
"2017","RJ","Sudeste",19,"Parda","C92",1,"223.303"
"2017","RJ","Sudeste",19,"Parda","F14",1,"223.303"
"2017","RJ","Sudeste",19,"Preta","F14",1,"223.303"
"2017","RJ","Sudeste",19,"Preta","O96",1,"223.303"
"2017","RJ","Sudeste",20,"Parda","I60",1,"223.303"
"2017","RJ","Sudeste",20,"Preta","G61",1,"223.303"
"2017","RJ","Sudeste",20,"Preta","O96",1,"223.303"
"2017","RJ","Sudeste",21,"Parda","F19",1,"223.303"
"2017","RJ","Sudeste",21,"Parda","O96",1,"223.303"
"2017","RJ","Sudeste",22,"Branca","J06",1,"223.303"
"2017","RJ","Sudeste",22,"Parda","K31",1,"223.303"
"2017","RJ","Sudeste",22,"Preta","B20",1,"223.303"
"2017","RJ","Sudeste",23,"Branca","J96",1,"223.303"
"2017","RJ","Sudeste",23,"Parda","G61",1,"223.303"
"2017","RJ","Sudeste",23,"Parda","O96",2,"223.303"
"2017","RJ","Sudeste",24,"Branca","G40",1,"223.303"
"2017","RJ","Sudeste",24,"Branca","O96",1,"223.303"
"2017","RJ","Sudeste",25,"Branca","N10",1,"223.303"
"2017","RJ","Sudeste",25,"Parda","O96",1,"223.303"
"2017","RJ","Sudeste",25,"Preta","O96",1,"223.303"
"2017","RJ","Sudeste",26,"Branca","O96",1,"223.303"
"2017","RJ","Sudeste",26,"Parda","R99",1,"223.303"
"2017","RJ","Sudeste",27,"Preta","F53",1,"223.303"
"2017","RJ","Sudeste",28,"Amarela","A16",1,"223.303"
"2017","RJ","Sudeste",28,"Parda","C50",1,"223.303"
"2017","RJ","Sudeste",28,"Parda","C76",1,"223.303"
"2017","RJ","Sudeste",28,"Preta","O96",1,"223.303"
"2017","RJ","Sudeste",28,"Preta","O98",1,"223.303"
"2017","RJ","Sudeste",29,"Preta","I50",1,"223.303"
"2017","RJ","Sudeste",29,"Preta","O96",1,"223.303"
"2017","RJ","Sudeste",31,"Parda","A52",1,"223.303"
"2017","RJ","Sudeste",31,"Parda","K37",1,"223.303"
"2017","RJ","Sudeste",31,"Parda","O96",1,"223.303"
"2017","RJ","Sudeste",31,"Preta","O96",1,"223.303"
"2017","RJ","Sudeste",32,"Parda","O96",1,"223.303"
"2017","RJ","Sudeste",32,"Preta","O96",1,"223.303"
"2017","RJ","Sudeste",33,"Branca","I61",1,"223.303"
"2017","RJ","Sudeste",33,"Branca","O96",1,"223.303"
"2017","RJ","Sudeste",33,"Parda","K80",1,"223.303"
"2017","RJ","Sudeste",33,"Parda","O96",1,"223.303"
"2017","RJ","Sudeste",34,"Preta","B20",1,"223.303"
"2017","RJ","Sudeste",34,"Preta","O96",1,"223.303"
"2017","RJ","Sudeste",35,"Branca","O96",3,"223.303"
"2017","RJ","Sudeste",35,"Parda","O00",1,"223.303"
"2017","RJ","Sudeste",35,"Parda","O96",2,"223.303"
"2017","RJ","Sudeste",36,"Branca","O96",2,"223.303"
"2017","RJ","Sudeste",36,"Parda","B24",1,"223.303"
"2017","RJ","Sudeste",36,"Parda","O96",1,"223.303"
"2017","RJ","Sudeste",37,"Parda","R99",1,"223.303"
"2017","RJ","Sudeste",38,"Branca","O96",1,"223.303"
"2017","RJ","Sudeste",38,"Parda","O96",1,"223.303"
"2017","RJ","Sudeste",41,"Branca","I21",1,"223.303"
"2017","RJ","Sudeste",43,"Branca","O96",1,"223.303"
"2017","RJ","Sudeste",43,"Parda","I10",1,"223.303"
"2017","RJ","Sudeste",45,"Branca","O96",1,"223.303"
"2017","RN","Nordeste",17,"Ignorado","O99",1,"46.709"
"2017","RN","Nordeste",20,"Parda","O03",1,"46.709"
"2017","RN","Nordeste",28,"Parda","O99",1,"46.709"
"2017","RN","Nordeste",29,"Parda","I82",1,"46.709"
"2017","RN","Nordeste",31,"Parda","O99",1,"46.709"
"2017","RN","Nordeste",33,"Parda","O87",1,"46.709"
"2017","RN","Nordeste",35,"Branca","O99",1,"46.709"
"2017","RN","Nordeste",37,"Parda","I42",1,"46.709"
"2017","RN","Nordeste",42,"Parda","O99",1,"46.709"
"2017","RN","Nordeste",45,"Parda","O99",1,"46.709"
"2017","RO","Norte",20,"Parda","J18",1,"27.523"
"2017","RO","Norte",26,"Branca","O96",1,"27.523"
"2017","RO","Norte",31,"Parda","O96",1,"27.523"
"2017","RO","Norte",33,"Branca","O96",1,"27.523"
"2017","RO","Norte",46,"Preta","C23",1,"27.523"
"2017","RO","Norte",47,"Parda","C50",1,"27.523"
"2017","RS","Sul",21,"Branca","O96",1,"141.608"
"2017","RS","Sul",21,"Preta","O96",1,"141.608"
"2017","RS","Sul",22,"Branca","O96",1,"141.608"
"2017","RS","Sul",23,"Ignorado","O96",1,"141.608"
"2017","RS","Sul",26,"Branca","O96",2,"141.608"
"2017","RS","Sul",26,"Preta","O96",1,"141.608"
"2017","RS","Sul",27,"Branca","O96",2,"141.608"
"2017","RS","Sul",30,"Branca","O96",1,"141.608"
"2017","RS","Sul",31,"Branca","O96",4,"141.608"
"2017","RS","Sul",31,"Preta","O96",1,"141.608"
"2017","RS","Sul",35,"Preta","O96",1,"141.608"
"2017","RS","Sul",36,"Branca","O96",4,"141.608"
"2017","RS","Sul",37,"Branca","O96",1,"141.608"
"2017","RS","Sul",39,"Branca","O96",1,"141.608"
"2017","RS","Sul",46,"Branca","O96",1,"141.608"
"2017","SC","Sul",18,"Branca","O45",1,"98.279"
"2017","SC","Sul",24,"Branca","G40",1,"98.279"
"2017","SC","Sul",31,"Branca","O96",1,"98.279"
"2017","SC","Sul",33,"Branca","O95",1,"98.279"
"2017","SC","Sul",33,"Branca","O99",1,"98.279"
"2017","SC","Sul",37,"Branca","I42",1,"98.279"
"2017","SC","Sul",40,"Parda","O90",1,"98.279"
"2017","SC","Sul",41,"Branca","O99",1,"98.279"
"2017","SE","Nordeste",18,"Branca","I60",1,"35.061"
"2017","SE","Nordeste",21,"Preta","O96",1,"35.061"
"2017","SE","Nordeste",24,"Parda","O96",1,"35.061"
"2017","SE","Nordeste",26,"Parda","D64",1,"35.061"
"2017","SE","Nordeste",28,"Parda","C92",1,"35.061"
"2017","SE","Nordeste",31,"Preta","O15",1,"35.061"
"2017","SE","Nordeste",33,"Branca","R99",1,"35.061"
"2017","SP","Sudeste",17,"Branca","J81",1,"613.299"
"2017","SP","Sudeste",17,"Branca","K65",1,"613.299"
"2017","SP","Sudeste",18,"Parda","O90",1,"613.299"
